ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,KMeans_Cluster,Hierarchical_Cluster,Total_Purchases
7141,1986,Master,Single,21888.0,1,0,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,39,213,0,1,8
7232,1973,Graduation,Widow,42429.0,0,1,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,52,67,3,3,5
8477,1956,Graduation,Divorced,26150.0,2,1,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,69,28,3,3,4
2457,1975,Basic,Married,30801.0,0,1,26-10-2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,45,0,1,4
988,1965,Graduation,Married,81168.0,0,0,07-05-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,60,1193,2,0,17
7930,1969,Master,Single,26877.0,0,0,19-08-2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,56,268,3,3,10
4587,1944,Master,Widow,45006.0,0,0,18-07-2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,81,266,3,3,11
6682,1973,Basic,Married,18978.0,1,0,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,37,0,1,4
6222,1967,Graduation,Married,22574.0,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,58,37,0,1,5
10299,1969,PhD,Single,48240.0,0,0,09-11-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,56,882,2,0,22
3083,1974,Graduation,Married,45837.0,1,1,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,51,373,3,3,13
8953,1965,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,35,3,3,4
1503,1976,PhD,Together,162397.0,1,1,03-06-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,49,107,2,3,1
8650,1978,Graduation,Widow,54162.0,1,1,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,47,42,0,1,4
10862,1960,Master,Married,30522.0,0,1,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,65,326,0,1,12
2782,1961,PhD,Married,54456.0,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64,404,0,1,14
6941,1971,Graduation,Single,31632.0,0,0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,54,95,3,3,5
10972,1949,Graduation,Widow,72298.0,0,0,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,76,939,2,2,13
10708,1978,2n Cycle,Single,36975.0,1,0,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,33,0,1,4
6583,1955,2n Cycle,Married,72635.0,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,70,981,2,0,20
3641,1976,Graduation,Married,13624.0,1,0,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49,36,3,3,5
10156,1975,Graduation,Single,84196.0,0,1,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,50,1237,1,0,19
4299,1960,Graduation,Together,70971.0,0,1,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,65,1825,2,0,27
3469,1977,PhD,Divorced,34487.0,1,1,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,48,103,3,3,6
5063,1977,Graduation,Single,28769.0,1,0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,48,191,3,3,9
10727,1970,PhD,Married,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,55,1586,2,2,23
9624,1958,PhD,Together,65488.0,0,0,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,67,963,2,2,13
5156,1970,2n Cycle,Married,62466.0,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,55,889,1,0,21
4376,1960,2n Cycle,Single,32218.0,0,0,15-02-2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,65,93,0,1,6
8923,1973,Graduation,Single,83917.0,0,0,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,52,1587,1,0,20
8461,1962,Graduation,Divorced,46102.0,2,1,10-03-2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,63,16,0,1,3
6945,1952,Graduation,Single,84574.0,0,0,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,73,1375,2,0,31
944,1962,Graduation,Married,56181.0,0,1,08-01-2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,63,393,0,0,13
1907,1950,Master,Divorced,63120.0,0,1,28-09-2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,75,1477,2,2,21
701,1971,Graduation,Married,73691.0,0,1,06-11-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,54,1179,2,0,16
3856,1960,Graduation,Together,63381.0,0,1,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,65,1005,2,2,22
4149,1948,PhD,Together,76140.0,0,0,13-05-2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,77,1348,2,0,20
2131,1959,PhD,Divorced,62859.0,0,1,30-12-2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,66,1307,2,2,19
2942,1964,Graduation,Single,45906.0,0,1,07-05-2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,61,486,0,2,13
1173,1947,Master,Together,77632.0,0,0,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,78,2252,2,0,12
4381,1971,PhD,Married,46463.0,1,1,18-08-2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,54,235,3,1,10
4611,1970,Graduation,Together,105471.0,0,0,21-01-2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,55,1724,1,0,30
3376,1970,Master,Divorced,55282.0,1,0,13-12-2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,55,235,0,1,10
4679,1977,Master,Married,78710.0,0,1,23-05-2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,48,1092,2,0,25
10928,1958,Graduation,Together,66886.0,0,1,16-09-2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,67,599,2,2,15
4248,1960,Master,Single,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,65,2008,1,0,19
6728,1985,Graduation,Together,29103.0,1,0,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,40,48,0,1,4
6661,1974,Graduation,Married,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51,1174,2,0,27
4725,1950,PhD,Together,50616.0,0,1,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,75,67,3,3,6
3277,1955,Graduation,Divorced,49431.0,0,1,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,70,365,0,1,13
5555,1975,Graduation,Divorced,153924.0,0,0,07-02-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,50,6,3,3,0
2564,1953,Graduation,Together,61278.0,0,1,04-01-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,72,165,3,3,8
946,1958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,210,3,3,9
3867,1947,PhD,Together,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78,1095,2,0,25
6940,1966,PhD,Single,46734.0,1,2,21-10-2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,59,223,3,3,8
55,1963,Graduation,Together,56253.0,0,1,07-12-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,62,597,3,3,18
7093,1985,Graduation,Married,19986.0,1,0,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,40,22,3,3,3
5084,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,1064,1,0,23
1777,1980,Basic,Married,25965.0,0,0,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45,74,0,1,5
8162,1956,Master,Together,14661.0,0,0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,69,26,3,3,4
10826,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,60,3,3,4
8754,1974,PhD,Together,45068.0,0,1,16-05-2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,20,0,1,3
1987,1987,Basic,Single,21063.0,1,0,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38,59,0,1,5
11007,1968,PhD,Married,29187.0,1,0,09-05-2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57,34,0,1,4
7426,1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,198,3,3,9
9153,1964,PhD,Married,59304.0,0,1,29-07-2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,61,1048,2,0,25
10379,1962,Master,Single,59247.0,0,2,08-11-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63,574,3,2,16
9204,1970,Graduation,Widow,66731.0,0,1,12-09-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55,1029,1,0,13
3197,1980,Graduation,Married,77353.0,0,1,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,45,670,1,0,18
2920,1975,PhD,Single,52614.0,0,1,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,990,2,3,14
6961,1974,Graduation,Married,26751.0,2,0,22-05-2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,11,0,1,3
4673,1963,PhD,Married,81300.0,0,1,30-10-2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,62,1241,2,2,18
9937,1979,Graduation,Single,70337.0,0,0,02-01-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46,576,2,0,16
8779,1985,2n Cycle,Married,36145.0,1,0,16-06-2013,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,40,172,0,1,8
9596,1980,PhD,Single,65295.0,0,0,23-12-2013,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,45,664,2,0,19
2891,1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,62,928,2,2,21
4910,1967,Graduation,Divorced,68743.0,0,0,30-08-2012,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,58,2074,1,0,29
75,1982,2n Cycle,Together,41039.0,0,0,25-07-2013,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,43,467,0,0,14
10120,1955,Graduation,Together,38946.0,0,1,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,70,257,3,3,10
6327,1967,Graduation,Together,65777.0,0,0,19-12-2013,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,58,1146,2,0,16
10142,1976,PhD,Divorced,66476.0,0,1,07-03-2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,49,689,2,0,18
9826,1972,PhD,Single,86857.0,0,0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53,2114,1,0,21
1501,1982,PhD,Married,160803.0,0,0,04-08-2012,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,43,1717,2,0,29
10767,1989,PhD,Together,77845.0,0,0,16-05-2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,36,1346,2,0,20
7279,1969,PhD,Together,69476.0,0,0,30-09-2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,1044,2,0,14
7230,1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,65,493,3,3,16
143,1970,Graduation,Single,61209.0,0,0,25-08-2013,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,55,957,2,0,12
450,1958,Master,Together,42315.0,0,1,12-07-2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,67,270,3,3,9
9316,1952,Basic,Together,13084.0,0,0,02-11-2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,29,0,1,4
6379,1949,Master,Widow,47570.0,1,1,29-05-2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,76,121,0,1,6
9239,1961,Master,Married,61923.0,0,2,26-07-2013,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,126,3,3,7
8315,1995,Graduation,Single,34824.0,0,0,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30,23,3,3,3
2868,1949,PhD,Single,26518.0,1,1,08-04-2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,76,57,0,1,5
10888,1961,Graduation,Single,45938.0,0,0,03-11-2013,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,64,636,2,0,18
1277,1960,Graduation,Together,78468.0,0,0,09-04-2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,65,1004,2,0,27
9977,1973,Graduation,Divorced,78901.0,0,1,17-09-2013,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,52,734,2,3,17
10196,1978,Graduation,Married,71427.0,2,0,12-03-2014,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,47,614,2,0,18
6384,1978,Graduation,Divorced,71022.0,0,1,11-02-2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,47,1453,2,2,18
8029,1988,Master,Single,90247.0,0,0,29-04-2014,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,37,1621,2,0,14
968,1968,Master,Divorced,41335.0,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,187,0,1,9
6988,1986,Graduation,Married,71952.0,1,0,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39,1443,1,0,20
4472,1970,PhD,Divorced,35682.0,1,0,27-06-2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55,57,0,1,5
6991,1951,Graduation,Divorced,43185.0,0,1,10-04-2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,74,637,3,2,18
3336,1948,PhD,Together,66375.0,0,1,21-11-2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,77,948,2,2,11
4301,1971,Master,Married,35178.0,1,0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,59,0,1,4
1940,1986,Graduation,Married,25252.0,1,0,12-07-2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,18,0,1,3
1272,1965,Master,Single,55250.0,0,1,21-10-2012,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,60,903,2,3,22
1388,1975,Graduation,Single,33249.0,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,112,0,1,6
1044,1953,Graduation,Together,58398.0,0,0,14-05-2013,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,72,596,2,1,17
6969,1982,Graduation,Together,50272.0,1,0,07-08-2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,43,233,3,3,10
10479,1975,PhD,Married,76618.0,0,0,07-12-2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,50,1511,1,0,10
3619,1960,2n Cycle,Divorced,87305.0,0,0,23-09-2012,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,65,1152,1,0,16
1715,1978,Graduation,Together,25851.0,1,0,11-02-2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,48,0,1,5
10159,1970,Graduation,Divorced,58710.0,0,1,31-03-2013,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,55,1185,1,0,25
1463,1958,Graduation,Single,45160.0,1,1,29-03-2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,21,0,1,3
5114,1965,Master,Married,74806.0,0,1,19-12-2012,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,60,965,2,2,14
4990,1954,Graduation,Married,59111.0,0,0,02-05-2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,71,869,2,2,20
4329,1984,PhD,Married,18988.0,1,0,23-05-2014,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,16,0,1,4
10936,1965,Graduation,Married,72190.0,0,0,13-02-2013,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,60,1947,1,0,15
4692,1976,Graduation,Married,7500.0,1,0,01-08-2012,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,49,71,0,1,7
7212,1966,Graduation,Married,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,65,3,3,5
6086,1955,Graduation,Married,80395.0,0,0,23-11-2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,70,1380,2,0,23
437,1976,Master,Divorced,75012.0,0,0,25-01-2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,49,1027,1,0,22
11171,1965,Master,Married,56962.0,2,1,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60,411,3,3,14
11101,1991,Graduation,Together,89891.0,0,0,15-04-2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,34,836,2,2,25
5329,1949,PhD,Divorced,35946.0,1,1,27-09-2013,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,76,11,0,1,3
610,1953,PhD,Together,53593.0,1,1,07-08-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,72,480,3,2,15
9384,1978,Graduation,Married,66373.0,1,1,12-06-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,47,606,2,2,16
5956,1948,PhD,Divorced,45072.0,1,2,16-10-2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,77,284,3,3,11
10430,1973,Graduation,Divorced,89694.0,1,1,09-10-2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,52,1472,2,2,11
7875,1949,Graduation,Married,72025.0,0,0,29-04-2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,76,1677,2,0,25
7072,1973,Graduation,Married,67432.0,0,1,29-03-2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,52,1335,1,0,17
6255,1952,Master,Together,70545.0,0,1,03-06-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,73,334,0,1,12
6516,1989,Basic,Married,17487.0,1,0,18-03-2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,36,18,0,1,3
5564,1969,Graduation,Together,62882.0,0,1,09-08-2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,56,1338,1,0,18
5682,1953,PhD,Single,64108.0,0,1,23-03-2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,72,1099,2,2,26
7458,1956,Master,Together,34941.0,1,1,06-03-2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,69,97,0,1,6
5237,1950,PhD,Single,48767.0,1,2,01-01-2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,63,3,3,6
7761,1978,2n Cycle,Together,38702.0,1,0,01-08-2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,47,109,3,3,7
5278,1964,Graduation,Married,82224.0,0,0,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,61,902,2,0,20
3560,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,1574,2,0,19
7235,1975,2n Cycle,Married,17003.0,1,0,09-12-2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,50,38,0,1,6
10548,1995,Graduation,Single,71163.0,0,0,09-03-2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,30,960,1,0,23
2281,1970,Graduation,Single,33697.0,1,0,15-09-2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,55,28,0,1,3
4073,1954,2n Cycle,Married,63564.0,0,0,29-01-2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,71,1215,2,2,27
6974,1972,PhD,Together,83443.0,0,0,31-12-2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,53,1497,2,0,21
7938,1958,PhD,Together,51518.0,0,1,03-10-2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,67,449,3,3,15
7094,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,1064,1,0,23
3667,1969,Graduation,Married,80952.0,0,0,28-02-2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,56,1757,1,0,24
7723,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,46,1440,1,0,20
3870,1978,2n Cycle,Together,63855.0,0,0,09-02-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,47,1006,1,0,23
4012,1972,PhD,Together,62220.0,0,1,11-08-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,53,1226,2,2,18
5909,1964,Graduation,Married,58512.0,0,1,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,61,1171,2,2,15
10470,1979,Master,Married,40662.0,1,0,15-03-2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,46,92,0,1,6
6488,1959,PhD,Married,38829.0,0,1,06-04-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,66,99,3,3,7
10270,1981,2n Cycle,Married,35523.0,1,0,03-10-2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,44,66,0,1,6
6887,1967,Graduation,Single,79146.0,1,1,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,58,564,2,1,17
6406,1988,Master,Married,78285.0,0,0,28-10-2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,37,1427,1,0,20
7573,1978,PhD,Single,31626.0,1,0,10-05-2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,47,86,0,1,5
4508,1952,Graduation,Single,75127.0,0,0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,73,833,2,0,18
221,1955,Graduation,Married,48726.0,0,1,27-04-2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,70,242,3,3,9
5331,1977,Graduation,Married,74985.0,0,0,11-09-2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,48,1869,1,0,16
1911,1987,Graduation,Together,67430.0,0,0,05-09-2012,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,38,1364,1,0,28
20,1965,2n Cycle,Married,46891.0,0,1,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,60,183,3,3,7
8786,1956,Master,Married,62058.0,0,1,26-05-2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,69,450,3,2,14
10582,1979,Graduation,Married,72063.0,0,1,03-07-2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,46,758,2,0,19
1915,1951,PhD,Married,78939.0,0,0,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,74,1507,1,0,19
